Timestamp,Balance,GBPUSD,GBPUSD_PositionType,GBPUSD_Units
2018-07-03 00:09:18.388000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:19.731000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:21.089000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:22.603000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:23.991000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:25.278000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:26.732000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:28.140000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:29.714000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:31.068000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:32.386000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:33.842000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:35.245000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:36.478000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:38.003000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:39.254000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:40.620000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:42.117000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:43.517000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:44.960000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:46.516000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:47.825000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:48.915000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:50.313000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:51.548000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:53,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:54.511000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:55.973000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:57.346000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:09:58.771000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:00.374000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:01.830000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:03.287000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:04.809000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:06.288000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:07.741000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:09.077000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:10.288000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:11.490000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:12.904000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:14.372000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:15.777000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:17.225000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:18.783000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:20.243000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:21.589000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:23.007000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:24.405000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:25.700000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:27.246000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:28.602000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:30.128000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:31.547000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:32.908000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:34.176000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:35.486000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:36.897000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:38.165000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:39.724000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:41.027000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:42.622000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:44.041000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:45.439000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:46.963000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:48.436000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:49.893000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:51.348000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:52.870000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:54.221000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:55.678000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:57.050000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:58.335000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:10:59.892000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:01.332000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:02.680000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:04.328000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:05.767000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:07.191000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:08.773000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:10.227000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:11.548000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:13.004000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:14.518000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:16.010000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:17.406000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:18.954000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:20.413000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:21.823000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:23.317000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:24.620000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:26.013000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:27.311000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:28.707000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:30.155000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:31.527000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:32.913000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:34.543000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:35.895000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:37.363000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:38.577000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:40.013000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:41.498000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:42.845000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:44.342000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:45.868000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:47.163000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:48.646000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:50.081000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:51.539000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:53.091000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:54.503000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:55.840000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:57.254000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:11:58.732000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:00.262000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:01.670000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:03.139000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:04.603000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:06.100000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:07.533000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:09.041000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:10.473000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:11.970000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:13.473000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:14.959000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:16.427000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:18.003000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:19.534000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:20.886000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:22.386000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:23.707000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:24.996000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:26.348000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:27.873000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:29.292000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:30.770000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:32.197000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:33.552000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:35.047000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:36.359000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:37.725000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:39.122000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:40.648000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:42.123000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:43.750000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:45.181000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:46.576000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:47.988000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:49.265000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:50.605000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:51.968000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:53.535000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:54.887000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:56.310000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:57.963000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:12:59.539000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:13:00.833000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:13:02.203000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:13:03.703000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:13:05.244000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:13:06.418000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:13:07.845000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:13:09.352000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:13:10.644000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:13:12.062000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:13:13.419000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:13:14.932000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:13:16.366000,100000.00,0.00, 0.00, 0.00
2018-07-03 00:13:17.882000,100000.00,2.69424, long, 2000
2018-07-03 00:13:19.358000,100000.00,2.69424, long, 2000
2018-07-03 00:13:20.802000,100000.00,2.66760, long, 2000
2018-07-03 00:13:22.355000,100000.00,2.64096, long, 2000
2018-07-03 00:13:23.657000,100000.00,2.65430, long, 2000
2018-07-03 00:13:25.093000,100000.00,2.65430, long, 2000
2018-07-03 00:13:26.487000,100000.00,2.66760, long, 2000
2018-07-03 00:13:27.889000,100000.00,2.64096, long, 2000
2018-07-03 00:13:29.399000,100000.00,2.60099, long, 2000
2018-07-03 00:13:30.808000,100000.00,2.58769, long, 2000
2018-07-03 00:13:32.305000,100000.00,2.54771, long, 2000
2018-07-03 00:13:33.640000,100000.00,2.54771, long, 2000
2018-07-03 00:13:35.019000,100000.00,2.54771, long, 2000
2018-07-03 00:13:36.492000,100000.00,2.56105, long, 2000
2018-07-03 00:13:37.850000,100000.00,2.57435, long, 2000
2018-07-03 00:13:39.285000,100000.00,2.57435, long, 2000
2018-07-03 00:13:40.785000,100000.00,2.57435, long, 2000
2018-07-03 00:13:42.232000,100000.00,2.57435, long, 2000
2018-07-03 00:13:43.578000,100000.00,2.54771, long, 2000
2018-07-03 00:13:45.105000,100000.00,2.53441, long, 2000
2018-07-03 00:13:46.467000,100000.00,2.50777, long, 2000
2018-07-03 00:13:47.813000,100000.00,2.49443, long, 2000
2018-07-03 00:13:49.094000,100000.00,2.49443, long, 2000
2018-07-03 00:13:50.764000,100000.00,2.49443, long, 2000
2018-07-03 00:13:52.207000,100000.00,2.48109, long, 2000
2018-07-03 00:13:53.434000,100000.00,2.46779, long, 2000
2018-07-03 00:13:54.883000,100000.00,2.44115, long, 2000
2018-07-03 00:13:56.300000,100000.00,2.45445, long, 2000
2018-07-03 00:13:57.894000,100000.00,2.46779, long, 2000
2018-07-03 00:13:59.189000,100000.00,2.48109, long, 2000
2018-07-03 00:14:00.750000,100000.00,2.46779, long, 2000
2018-07-03 00:14:02.257000,100000.00,2.48109, long, 2000
2018-07-03 00:14:03.827000,100000.00,2.46779, long, 2000
2018-07-03 00:14:05.224000,100000.00,2.49443, long, 2000
2018-07-03 00:14:06.535000,100000.00,2.48109, long, 2000
2018-07-03 00:14:08.058000,100000.00,2.48109, long, 2000
2018-07-03 00:14:09.338000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:10.582000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:11.978000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:13.271000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:14.640000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:16.033000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:17.371000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:18.589000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:19.937000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:21.320000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:22.594000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:23.983000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:25.487000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:26.742000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:28.036000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:29.469000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:30.799000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:32.301000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:33.649000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:35.004000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:36.346000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:37.689000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:39.100000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:40.507000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:41.992000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:43.447000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:44.787000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:46.223000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:47.545000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:48.993000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:50.361000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:51.729000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:53.113000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:54.375000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:55.848000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:57.191000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:14:58.538000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:00.130000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:01.692000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:03.274000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:04.671000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:06.127000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:07.570000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:08.926000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:10.247000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:11.770000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:13.267000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:14.692000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:16.122000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:17.395000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:18.739000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:20.209000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:21.721000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:23.204000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:24.589000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:26.024000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:27.326000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:28.540000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:29.909000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:31.198000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:32.603000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:33.905000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:35.222000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:36.704000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:38.226000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:39.381000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:40.844000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:42.148000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:43.450000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:44.849000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:46.358000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:47.637000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:49.050000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:50.415000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:51.779000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:53.037000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:54.395000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:55.772000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:57.086000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:58.485000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:15:59.904000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:01.527000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:02.947000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:04.340000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:05.586000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:06.912000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:08.250000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:09.592000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:10.867000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:12.055000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:13.437000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:14.841000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:16.398000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:17.898000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:19.499000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:21.080000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:22.551000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:23.937000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:25.407000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:26.830000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:28.363000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:29.918000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:31.298000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:32.786000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:34.098000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:35.587000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:36.999000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:38.345000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:39.866000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:41.297000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:42.627000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:43.959000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:45.554000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:46.930000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:48.296000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:49.867000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:51.418000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:52.772000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:54.032000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:55.475000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:56.881000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:58.391000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:16:59.935000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:01.365000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:02.721000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:04.347000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:05.646000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:06.990000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:08.530000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:09.841000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:11.110000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:12.586000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:14.098000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:15.490000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:16.824000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:18.323000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:19.831000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:21.102000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:22.416000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:23.773000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:25.284000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:26.709000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:28.009000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:29.223000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:30.701000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:32.184000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:33.553000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:34.844000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:36.144000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:37.533000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:38.961000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:40.486000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:41.929000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:43.312000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:44.642000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:46.156000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:47.474000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:48.902000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:50.293000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:51.605000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:52.913000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:54.384000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:55.896000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:57.291000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:17:58.498000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:00.084000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:01.506000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:02.951000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:04.415000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:05.796000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:07.090000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:08.476000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:09.812000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:11.234000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:12.526000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:13.991000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:15.317000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:16.619000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:18.117000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:19.325000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:20.664000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:22.087000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:23.523000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:24.894000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:26.301000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:27.731000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:29.214000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:30.625000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:32.051000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:33.434000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:34.841000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:36.307000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:37.447000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:38.888000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:40.359000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:41.843000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:43.277000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:44.750000,100002.48,0.00, 0.00, 0.00
